"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",25
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",30
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",37
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",44
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",48
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",50
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",54
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",55
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",59
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",62
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",65
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",68
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",69
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",75
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",78
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",82
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",87
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",93
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",97
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",106
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",118
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",121
2026-03-21,"01",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",143
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",15
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",19
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",23
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",29
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",33
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",37
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",38
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",40
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",42
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",45
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",48
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",51
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",55
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",58
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",63
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",69
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",75
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",82
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",89
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",99
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",116
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",132
2026-03-21,"01",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",149
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",8
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",11
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",14
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",16
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",19
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",23
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",27
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",29
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",31
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",34
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",37
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",42
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",45
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",49
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",53
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",58
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",65
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",74
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",83
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",98
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",120
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",137
2026-03-21,"01",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",166
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",6
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",7
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",10
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",12
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",15
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",18
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",21
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",23
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",26
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",29
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",32
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",36
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",40
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",43
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",48
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",54
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",59
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",65
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",77
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",93
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",118
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",147
2026-03-21,"01",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",175
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",1
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",2
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",2
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",3
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",4
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",4
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",5
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",5
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",6
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",6
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",7
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",7
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",8
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",9
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",10
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",10
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",11
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",12
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",13
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",14
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",17
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",20
2026-03-21,"02",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",23
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",0
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",1
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",1
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",2
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",3
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",3
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",4
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",4
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",5
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",6
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",6
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",7
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",7
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",8
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",9
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",10
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",11
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",12
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",14
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",15
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",19
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",22
2026-03-21,"02",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",26
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",0
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",0
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",1
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",1
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",2
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",2
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",3
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",3
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",4
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",5
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",5
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",6
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",7
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",8
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",8
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",9
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",11
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",12
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",14
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",16
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",19
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",23
2026-03-21,"02",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",27
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",0
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",0
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",0
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",1
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",2
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",2
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",2
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",3
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",4
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",4
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",5
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",6
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",6
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",7
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",8
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",9
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",10
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",12
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",14
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",16
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",20
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",22
2026-03-21,"02",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",28
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",72
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",81
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",92
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",109
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",121
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",132
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",140
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",148
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",155
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",160
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",165
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",173
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",180
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",189
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",197
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",204
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",214
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",222
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",233
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",246
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",269
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",315
2026-03-21,"04",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",344
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",52
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",60
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",73
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",87
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",97
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",109
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",116
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",122
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",134
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",135
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",141
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",152
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",156
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",161
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",177
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",188
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",201
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",214
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",228
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",256
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",298
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",322
2026-03-21,"04",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",371
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",37
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",44
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",55
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",67
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",73
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",80
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",86
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",97
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",109
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",113
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",121
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",134
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",139
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",150
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",158
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",168
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",182
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",205
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.85",221
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.9",246
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.95",295
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.975",346
2026-03-21,"04",2,"wk inc flu hosp",2026-04-04,"quantile","0.99",408
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.01",27
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.025",32
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.05",43
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.1",53
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.15",63
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.2",69
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.25",76
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.3",82
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.35",94
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.4",100
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.45",108
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.5",118
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.55",129
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.6",136
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.65",145
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.7",154
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.75",169
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.8",186
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.85",216
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.9",239
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.95",301
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.975",350
2026-03-21,"04",3,"wk inc flu hosp",2026-04-11,"quantile","0.99",401
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.01",24
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.025",30
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.05",32
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.1",40
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.15",44
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.2",46
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.25",50
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.3",54
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.35",56
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.4",57
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.45",60
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.5",62
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.55",65
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.6",67
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.65",70
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.7",73
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.75",77
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.8",84
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.85",87
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.9",91
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.95",100
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.975",108
2026-03-21,"05",0,"wk inc flu hosp",2026-03-21,"quantile","0.99",117
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.01",14
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.025",15
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.05",21
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.1",26
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.15",30
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.2",34
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.25",36
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.3",38
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.35",40
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.4",42
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.45",45
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.5",48
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.55",53
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.6",58
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.65",59
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.7",61
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.75",65
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.8",70
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.85",77
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.9",89
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.95",104
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.975",118
2026-03-21,"05",1,"wk inc flu hosp",2026-03-28,"quantile","0.99",136
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.01",7
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.025",10
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.05",13
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.1",17
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.15",20
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.2",23
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.25",27
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.3",29
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.35",30
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.4",34
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.45",38
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.5",41
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.55",45
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.6",50
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.65",54
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.7",58
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.75",62
2026-03-21,"05",2,"wk inc flu hosp",2026-04-04,"quantile","0.8",67
